,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL,elo_winner,elo_loser,proba_elo,recentft0,recentft1,recentft2,recentft3,recentft4,recentft5,recentft6
1746,40.0,Atlanta,Atlanta Tennis Championships,2011-07-20,ATP250,Outdoor,Hard,1st Round,3.0,Ginepri R.,Haas T.,369.0,585.0,2.0,0.0,Completed,2.56,1.56,1486.2610079215567,1470.7979341444877,0.5222384705174516,13.0,0.0,1.0,3.0,0.0,1.0,0.0
1747,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Verdasco F.,Stebe C.M.,22.0,168.0,2.0,0.0,Completed,1.36,3.45,1577.7492728467896,1526.1105799847396,0.5737716381795285,8.0,0.0,2.0,3.0,0.0,1.0,0.0
1748,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Youzhny M.,Reister J.,17.0,155.0,2.0,0.0,Completed,1.33,3.69,1564.1417608821353,1458.421228890595,0.6476159690640528,17.0,0.0,73.0,3.0,0.0,1.0,0.0
1749,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Simon G.,Nieminen J.,18.0,55.0,2.0,1.0,Completed,1.45,2.98,1582.1912977836455,1479.3641131135423,0.6438057578837,17.0,0.0,118.0,3.0,1.0,1.0,0.0
1750,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Melzer J.,Fognini F.,12.0,38.0,2.0,0.0,Completed,1.57,2.59,1544.9565918407031,1526.5129020106956,0.5265176986630266,13.0,0.0,40.0,3.0,0.0,1.0,0.0
1751,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Cilic M.,Kamke T.,32.0,90.0,2.0,1.0,Completed,1.81,2.12,1600.259286502929,1490.635545353107,0.6527263705814815,14.0,0.0,39.0,3.0,0.0,0.0,1.0
1752,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Mayer F.,Monaco J.,20.0,42.0,2.0,0.0,Completed,1.8,2.13,1583.862895238036,1510.1544099689268,0.6045117783640044,15.0,0.0,51.0,3.0,1.0,1.0,0.0
1753,40.0,Atlanta,Atlanta Tennis Championships,2011-07-21,ATP250,Outdoor,Hard,2nd Round,3.0,Devvarman S.,Ito T.,68.0,106.0,2.0,0.0,Completed,1.46,2.95,1520.1583926966134,1515.9342396127126,0.5060787454355704,4.0,0.0,84.0,3.0,1.0,1.0,0.0
1754,40.0,Atlanta,Atlanta Tennis Championships,2011-07-21,ATP250,Outdoor,Hard,2nd Round,3.0,Harrison R.,Malisse X.,120.0,40.0,2.0,1.0,Completed,2.62,1.56,1463.502345037646,1571.503433127939,0.3493939482479929,15.0,0.0,72.0,3.0,1.0,1.0,0.0
1755,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Almagro N.,Kohlschreiber P.,14.0,43.0,2.0,0.0,Completed,1.53,2.7,1659.9595294301425,1604.4591613483403,0.5791989326819592,11.0,0.0,1.0,3.0,0.0,1.0,0.0
1756,40.0,Atlanta,Atlanta Tennis Championships,2011-07-21,ATP250,Outdoor,Hard,2nd Round,3.0,Isner J.,Blake J.,35.0,91.0,2.0,1.0,Completed,1.45,3.0,1565.3736218070883,1524.1759822657007,0.5590118523479788,14.0,0.0,40.0,3.0,0.0,1.0,0.0
1757,41.0,Hamburg,German Open Tennis Championships,2011-07-21,ATP500,Outdoor,Clay,3rd Round,3.0,Monfils G.,Stepanek R.,7.0,57.0,2.0,0.0,Completed,1.32,3.74,1614.8291912323841,1553.1762997569592,0.5878059328739083,18.0,0.0,73.0,3.0,0.0,1.0,0.0
1758,40.0,Atlanta,Atlanta Tennis Championships,2011-07-22,ATP250,Outdoor,Hard,2nd Round,3.0,Ram R.,Hewitt L.,272.0,174.0,2.0,1.0,Completed,4.18,1.27,1499.868218469251,1524.2356815903008,0.4649897872951958,16.0,0.0,73.0,3.0,0.0,1.0,0.0
1759,40.0,Atlanta,Atlanta Tennis Championships,2011-07-22,ATP250,Outdoor,Hard,Quarterfinals,3.0,Isner J.,Lu Y.H.,35.0,85.0,2.0,0.0,Completed,1.26,4.47,1579.485242531953,1475.1987896169255,0.6457297607671116,14.0,0.0,55.0,3.0,1.0,1.0,0.0
1760,41.0,Hamburg,German Open Tennis Championships,2011-07-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Simon G.,Monfils G.,18.0,7.0,2.0,1.0,Completed,2.64,1.56,1593.5895135313672,1628.0194013804191,0.4506129670530949,18.0,0.0,45.0,3.0,0.0,1.0,0.0
1761,41.0,Hamburg,German Open Tennis Championships,2011-07-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Almagro N.,Mayer F.,14.0,20.0,2.0,0.0,Completed,1.41,3.23,1673.4251635843198,1596.5185183303877,0.6089046362178645,14.0,0.0,1.0,3.0,0.0,1.0,0.0
1762,41.0,Hamburg,German Open Tennis Championships,2011-07-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Verdasco F.,Melzer J.,22.0,12.0,2.0,1.0,Completed,1.7,2.32,1591.3885804250447,1560.1080254834862,0.5448950978992388,18.0,0.0,154.0,3.0,0.0,1.0,1.0
1763,41.0,Hamburg,German Open Tennis Championships,2011-07-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Youzhny M.,Cilic M.,17.0,32.0,2.0,1.0,Completed,1.55,2.66,1575.4180498720855,1611.3720426443215,0.448441957514078,4.0,0.0,69.0,3.0,0.0,1.0,0.0
1764,40.0,Atlanta,Atlanta Tennis Championships,2011-07-22,ATP250,Outdoor,Hard,2nd Round,3.0,Fish M.,Mahut N.,9.0,97.0,2.0,0.0,Completed,1.14,6.69,1641.092179543615,1498.1699530897338,0.6948147873693062,19.0,0.0,65.0,3.0,1.0,1.0,1.0
1765,40.0,Atlanta,Atlanta Tennis Championships,2011-07-22,ATP250,Outdoor,Hard,Quarterfinals,3.0,Muller G.,Anderson K.,82.0,34.0,2.0,0.0,Completed,3.29,1.4,1563.1669407739864,1573.494236401955,0.48514220244326134,6.0,0.0,75.0,3.0,0.0,1.0,0.0
1766,41.0,Hamburg,German Open Tennis Championships,2011-07-23,ATP500,Outdoor,Clay,Semifinals,3.0,Almagro N.,Verdasco F.,14.0,22.0,2.0,0.0,Completed,1.67,2.37,1685.940215225348,1605.9519372922691,0.6131208143303787,16.0,0.0,44.0,3.0,0.0,1.0,0.0
1767,40.0,Atlanta,Atlanta Tennis Championships,2011-07-23,ATP250,Outdoor,Hard,Quarterfinals,3.0,Fish M.,Devvarman S.,9.0,68.0,2.0,0.0,Completed,1.15,6.77,1650.8581063477973,1535.963872842675,0.6595713001231255,4.0,0.0,24.0,3.0,0.0,1.0,0.0
1768,40.0,Atlanta,Atlanta Tennis Championships,2011-07-23,ATP250,Outdoor,Hard,Quarterfinals,3.0,Harrison R.,Ram R.,120.0,272.0,2.0,1.0,Completed,1.52,2.75,1484.3217386937101,1516.9885452758047,0.45312672887658356,13.0,0.0,23.0,3.0,1.0,1.0,0.0
1769,40.0,Atlanta,Atlanta Tennis Championships,2011-07-23,ATP250,Outdoor,Hard,Semifinals,3.0,Isner J.,Muller G.,35.0,82.0,2.0,1.0,Completed,1.43,3.1,1590.8218901874054,1579.642390295802,0.5160830433656229,14.0,0.0,3.0,3.0,0.0,1.0,0.0
1770,41.0,Hamburg,German Open Tennis Championships,2011-07-23,ATP500,Outdoor,Clay,Semifinals,3.0,Simon G.,Youzhny M.,18.0,17.0,2.0,1.0,Completed,1.86,2.06,1611.169898585668,1593.067907231635,0.5260273127606782,18.0,0.0,44.0,3.0,0.0,1.0,0.0
1771,40.0,Atlanta,Atlanta Tennis Championships,2011-07-24,ATP250,Outdoor,Hard,Semifinals,3.0,Fish M.,Harrison R.,9.0,120.0,2.0,0.0,Completed,1.21,5.13,1661.7518247438572,1501.8216833696595,0.7151708419031074,19.0,0.0,40.0,3.0,0.0,1.0,0.0
1772,40.0,Atlanta,Atlanta Tennis Championships,2011-07-24,ATP250,Outdoor,Hard,The Final,3.0,Fish M.,Isner J.,9.0,35.0,2.0,1.0,Completed,1.59,2.56,1670.8663578029577,1606.3072327997054,0.5918533158473821,16.0,0.0,3.0,3.0,0.0,1.0,0.0
1773,41.0,Hamburg,German Open Tennis Championships,2011-07-24,ATP500,Outdoor,Clay,The Final,3.0,Simon G.,Almagro N.,18.0,14.0,2.0,1.0,Completed,3.23,1.41,1626.3370245773265,1698.320349166776,0.3978649031030905,5.0,0.0,244.0,3.0,1.0,1.0,1.0
1774,42.0,Gstaad,Allianz Suisse Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Istomin D.,Fischer M.,80.0,198.0,2.0,1.0,Completed,1.52,2.68,1408.3724132157136,1465.3406342264375,0.41874304675028146,25.0,0.0,90.0,3.0,,0.0,1.0
1775,43.0,Los Angeles,Farmers Classic,2011-07-25,ATP250,Outdoor,Hard,1st Round,3.0,Sweeting R.,Devvarman S.,65.0,62.0,2.0,0.0,Completed,2.16,1.77,1492.7471873942175,1525.070154446615,0.45361725035903083,17.0,0.0,4.0,3.0,1.0,1.0,0.0
1776,44.0,Umag,Studena Croatia Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Ramos A.,Dodig I.,82.0,40.0,2.0,1.0,Completed,2.51,1.58,1507.4324176993416,1554.5096873451903,0.43266196933432904,4.0,0.0,23.0,3.0,0.0,1.0,0.0
1777,44.0,Umag,Studena Croatia Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Junqueira D.,Veic A.,101.0,196.0,2.0,0.0,Completed,2.57,1.56,1506.4635851848316,1499.5380956742245,0.5099652607675801,16.0,0.0,35.0,3.0,1.0,1.0,0.0
1778,42.0,Gstaad,Allianz Suisse Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Haider-Maurer A.,Marti Y.,70.0,228.0,2.0,0.0,Completed,1.22,4.74,1490.411142427496,1500.0,0.48620402731334506,14.0,0.0,39.0,3.0,1.0,1.0,0.0
1779,42.0,Gstaad,Allianz Suisse Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Luczak P.,Sadecky A.,248.0,401.0,2.0,1.0,Completed,1.27,4.11,1453.5001844906972,1500.0,0.43347810176561735,13.0,0.0,6.0,3.0,0.0,1.0,0.0
1780,42.0,Gstaad,Allianz Suisse Open,2011-07-25,ATP250,Outdoor,Clay,1st Round,3.0,Andreev I.,Zverev M.,78.0,114.0,2.0,0.0,Completed,1.23,4.67,1455.128846458543,1358.392992734033,0.6357248457372139,12.0,0.0,3.0,3.0,0.0,1.0,0.0
1781,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Gimeno-Traver D.,Darcis S.,67.0,95.0,2.0,1.0,Completed,2.29,1.69,1403.4661080067733,1509.785026243522,0.3515983433951749,16.0,0.0,41.0,3.0,1.0,1.0,1.0
1782,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Haase R.,Vagnozzi S.,52.0,192.0,2.0,1.0,Completed,1.45,2.94,1469.150617767841,1514.9469430152649,0.43447285204052355,7.0,0.0,58.0,3.0,1.0,1.0,0.0
1783,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Berlocq C.,Kavcic B.,83.0,75.0,2.0,1.0,Completed,1.74,2.21,1454.0529619680294,1497.181434866783,0.4382499853059449,19.0,0.0,93.0,3.0,1.0,1.0,0.0
1784,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Starace P.,De Bakker T.,54.0,99.0,2.0,1.0,Completed,1.43,3.05,1477.2497073824863,1421.3088818768488,0.5798167737663108,12.0,0.0,2.0,3.0,0.0,1.0,1.0
1785,43.0,Los Angeles,Farmers Classic,2011-07-26,ATP250,Outdoor,Hard,1st Round,3.0,Kosakowski D.,Smyczek T.,482.0,211.0,2.0,1.0,Completed,2.61,1.55,1500.0,1482.8482208747787,0.5246633620596463,,,,,,,
1786,43.0,Los Angeles,Farmers Classic,2011-07-26,ATP250,Outdoor,Hard,1st Round,3.0,Gulbis E.,Malisse X.,84.0,41.0,2.0,1.0,Completed,2.28,1.69,1439.421405721157,1550.6840394718747,0.3451382225502054,13.0,0.0,7.0,3.0,1.0,1.0,0.0
1787,43.0,Los Angeles,Farmers Classic,2011-07-26,ATP250,Outdoor,Hard,1st Round,3.0,Russell M.,Tursunov D.,110.0,46.0,2.0,1.0,Completed,2.46,1.61,1448.5960452776199,1562.9186566711476,0.34116793116032745,14.0,0.0,89.0,3.0,1.0,1.0,0.0
1788,43.0,Los Angeles,Farmers Classic,2011-07-26,ATP250,Outdoor,Hard,1st Round,3.0,Lu Y.H.,Ginepri R.,76.0,370.0,2.0,0.0,Completed,1.95,1.93,1463.862141961473,1501.5493768649983,0.4459754329440535,15.0,0.0,15.0,3.0,0.0,1.0,1.0
1789,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Ferrero J.C.,Gonzalez M.,73.0,97.0,1.0,1.0,Retired,1.15,6.36,1571.8811394566462,1422.76495608357,0.7023224451993113,17.0,0.0,2.0,3.0,0.0,1.0,0.0
1790,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Rochus O.,Stakhovsky S.,74.0,43.0,2.0,0.0,Completed,2.07,1.83,1555.0129261994098,1497.4461576307872,0.5820953471837997,11.0,0.0,1.0,3.0,1.0,1.0,1.0
1791,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Fognini F.,Machado R.,38.0,85.0,2.0,0.0,Completed,1.55,2.6,1511.3614683679125,1419.521819863297,0.629173210432367,13.0,0.0,3.0,3.0,0.0,1.0,0.0
1792,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Robredo T.,Ramirez-Hidalgo R.,36.0,82.0,2.0,0.0,Completed,1.46,2.9,1591.6069550042687,1408.843255379529,0.7411726631863252,18.0,0.0,73.0,3.0,0.0,1.0,0.0
1793,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Seppi A.,Lajovic D.,44.0,265.0,2.0,0.0,Completed,1.19,5.22,1514.6284217088842,1466.5521918370234,0.5687490247082119,17.0,0.0,72.0,3.0,1.0,1.0,0.0
1794,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Volandri F.,Pavic M.,72.0,1050.0,2.0,0.0,Completed,1.22,4.78,1461.3380080188879,1500.0,0.44458944554398044,20.0,0.0,154.0,3.0,0.0,1.0,1.0
1795,44.0,Umag,Studena Croatia Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Naso G.,Delic M.,260.0,240.0,2.0,0.0,Completed,1.18,5.47,1500.0,1500.0,0.5,14.0,0.0,23.0,3.0,1.0,1.0,0.0
1796,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Giraldo S.,Garcia-Lopez G.,61.0,37.0,2.0,1.0,Completed,1.72,2.23,1513.1919430391806,1467.4904156130717,0.5653930612678127,10.0,0.0,1.0,3.0,0.0,1.0,0.0
1797,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Nieminen J.,Hanescu V.,53.0,63.0,2.0,0.0,Completed,1.7,2.26,1467.9658973658206,1523.6553591260454,0.4205357901870946,17.0,0.0,51.0,3.0,1.0,1.0,0.0
1798,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Gil F.,Souza J.,93.0,112.0,2.0,1.0,Completed,1.74,2.2,1445.9840408457837,1483.9688021590916,0.4455522960545129,3.0,0.0,69.0,3.0,0.0,1.0,1.0
1799,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Lopez F.,Lammer M.,24.0,365.0,2.0,1.0,Completed,1.07,10.43,1634.6359209347133,1500.0,0.6846072570670718,18.0,0.0,25.0,3.0,0.0,1.0,1.0
1800,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Benneteau J.,Rosol L.,111.0,66.0,2.0,1.0,Completed,2.5,1.59,1445.9063975111633,1510.5238093703551,0.40806563596715223,4.0,0.0,24.0,3.0,0.0,1.0,0.0
1801,42.0,Gstaad,Allianz Suisse Open,2011-07-26,ATP250,Outdoor,Clay,1st Round,3.0,Granollers M.,Bohli S.,45.0,193.0,2.0,0.0,Completed,1.32,3.66,1501.870958760786,1470.3712301162038,0.5452079534757373,12.0,0.0,2.0,3.0,0.0,1.0,0.0
1802,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,2nd Round,3.0,Lu Y.H.,Baghdatis M.,76.0,25.0,2.0,0.0,Completed,2.7,1.54,1481.5909281072634,1520.9511626669741,0.44359715693978363,4.0,0.0,66.0,3.0,1.0,1.0,0.0
1803,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,2nd Round,3.0,Harrison R.,Russell M.,94.0,110.0,2.0,0.0,Completed,1.62,2.49,1492.707150310559,1469.6786714804894,0.53309219890999,84.0,0.0,11.0,5.0,0.0,1.0,0.0
1804,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,2nd Round,3.0,Gulbis E.,Kosakowski D.,84.0,482.0,2.0,0.0,Completed,1.24,4.76,1460.3769825995505,1515.2107724140913,0.4217365653986285,48.0,0.0,56.0,3.0,0.0,1.0,0.0
1805,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Dimitrov G.,Haas T.,57.0,579.0,2.0,0.0,Completed,1.67,2.34,1445.878090215436,1455.5095652010461,0.48614274282602776,3.0,0.0,47.0,3.0,1.0,1.0,0.0
1806,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Falla A.,Grigelis L.,92.0,243.0,2.0,0.0,Completed,1.69,2.29,1490.6811722687914,1500.0,0.48659234389163936,15.0,0.0,1.0,3.0,0.0,1.0,0.0
1807,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Blake J.,Berrer M.,90.0,86.0,2.0,0.0,Completed,1.35,3.48,1510.064361540836,1482.6377836803117,0.5393882359859448,13.0,0.0,27.0,3.0,1.0,1.0,0.0
1808,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Bogomolov A.,Jones G.,64.0,222.0,2.0,1.0,Completed,1.39,3.21,1509.3689955622672,1484.5498811050893,0.5356569452400631,4.0,0.0,47.0,3.0,1.0,1.0,1.0
1809,44.0,Umag,Studena Croatia Open,2011-07-27,ATP250,Outdoor,Clay,2nd Round,3.0,Ferrero J.C.,Ljubicic I.,73.0,32.0,2.0,1.0,Completed,1.99,1.92,1581.4068212102682,1584.8607150069079,0.4950296110021966,18.0,0.0,173.0,3.0,1.0,1.0,0.0
1810,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Harrison R.,Berankis R.,94.0,118.0,2.0,1.0,Completed,1.59,2.5,1507.6481999454393,1472.0024569443215,0.5511191122068461,4.0,0.0,69.0,3.0,0.0,1.0,1.0
1811,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Kunitsyn I.,Gonzalez F.,60.0,297.0,2.0,0.0,Completed,2.64,1.54,1481.6260577215558,1524.003193777855,0.4393150370585535,2.0,0.0,69.0,3.0,0.0,1.0,0.0
1812,42.0,Gstaad,Allianz Suisse Open,2011-07-27,ATP250,Outdoor,Clay,1st Round,3.0,Bachinger M.,Andujar P.,89.0,47.0,2.0,0.0,Completed,4.81,1.22,1443.02011441801,1544.8569401309467,0.35750265586689084,19.0,0.0,118.0,3.0,0.0,1.0,0.0
1813,42.0,Gstaad,Allianz Suisse Open,2011-07-27,ATP250,Outdoor,Clay,2nd Round,3.0,Youzhny M.,Istomin D.,14.0,80.0,2.0,0.0,Completed,1.27,4.26,1577.9007812399766,1426.9726357197046,0.7044984907940753,18.0,0.0,3.0,3.0,0.0,1.0,0.0
1814,44.0,Umag,Studena Croatia Open,2011-07-27,ATP250,Outdoor,Clay,2nd Round,3.0,Dolgopolov O.,Volandri F.,26.0,72.0,2.0,0.0,Completed,1.43,3.05,1501.8526190247676,1479.1111457614804,0.5326809515517096,18.0,0.0,66.0,3.0,0.0,1.0,0.0
1815,44.0,Umag,Studena Croatia Open,2011-07-27,ATP250,Outdoor,Clay,2nd Round,3.0,Berlocq C.,Robredo T.,83.0,36.0,,,Walkover,2.5,1.6,1472.0289624382392,1599.8894297823063,0.32387419329688855,20.0,0.0,44.0,3.0,0.0,1.0,0.0
1816,44.0,Umag,Studena Croatia Open,2011-07-27,ATP250,Outdoor,Clay,2nd Round,3.0,Ramos A.,Naso G.,82.0,260.0,2.0,0.0,Completed,1.28,4.14,1525.5872346806432,1516.0,0.5137936389352997,10.0,0.0,2.0,3.0,1.0,1.0,0.0
1817,43.0,Los Angeles,Farmers Classic,2011-07-27,ATP250,Outdoor,Hard,1st Round,3.0,Muller G.,Johnson S.,71.0,565.0,2.0,1.0,Completed,1.15,6.3,1564.157047683502,1500.0,0.591294089303059,21.0,0.0,65.0,3.0,1.0,1.0,1.0
1818,44.0,Umag,Studena Croatia Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Seppi A.,Junqueira D.,44.0,101.0,2.0,0.0,Completed,1.32,3.78,1528.4284529182214,1522.144696840269,0.5090420660340323,27.0,0.0,90.0,3.0,,0.0,1.0
1819,44.0,Umag,Studena Croatia Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Fognini F.,Rochus O.,38.0,74.0,2.0,0.0,Completed,1.44,3.04,1523.2279256340767,1568.385875089528,0.43537598628706725,19.0,0.0,69.0,3.0,1.0,1.0,0.0
1820,44.0,Umag,Studena Croatia Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Cilic M.,Haase R.,31.0,52.0,2.0,1.0,Completed,1.37,3.38,1593.722185284772,1487.2474865025442,0.6486060665553177,16.0,0.0,39.0,3.0,1.0,1.0,0.0
1821,44.0,Umag,Studena Croatia Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Starace P.,Chela J.I.,54.0,21.0,2.0,1.0,Completed,2.04,1.87,1490.6955706219644,1540.3788051101483,0.42898349056930907,49.0,0.0,56.0,3.0,0.0,1.0,0.0
1822,43.0,Los Angeles,Farmers Classic,2011-07-28,ATP250,Outdoor,Hard,2nd Round,3.0,Bogomolov A.,Dimitrov G.,64.0,57.0,2.0,0.0,Completed,2.19,1.78,1524.2279733145851,1462.3215224450032,0.5881595354097986,18.0,0.0,44.0,3.0,0.0,1.0,0.0
1823,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Lopez F.,Gimeno-Traver D.,24.0,67.0,2.0,0.0,Completed,1.46,2.94,1644.728488708567,1424.2149610181277,0.7806362367641767,5.0,0.0,69.0,3.0,0.0,1.0,1.0
1824,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Haider-Maurer A.,Giraldo S.,70.0,61.0,2.0,1.0,Completed,3.14,1.42,1506.8526135534692,1527.0993650786106,0.470895520739303,60.0,0.0,84.0,3.0,,0.0,1.0
1825,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Verdasco F.,Gil F.,20.0,93.0,2.0,0.0,Completed,1.21,4.97,1593.5718033508413,1463.7263673720392,0.6786229033704392,9.0,0.0,58.0,3.0,1.0,1.0,0.0
1826,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Benneteau J.,Bachinger M.,111.0,89.0,2.0,0.0,Completed,1.84,2.08,1464.8482971602143,1463.5800294302696,0.5018251758736311,5.0,0.0,47.0,3.0,1.0,1.0,1.0
1827,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Wawrinka S.,Luczak P.,17.0,248.0,2.0,0.0,Completed,1.1,8.6,1591.2715436890098,1471.6288852341975,0.6656817911162949,4.0,0.0,69.0,3.0,0.0,1.0,1.0
1828,43.0,Los Angeles,Farmers Classic,2011-07-28,ATP250,Outdoor,Hard,2nd Round,3.0,Del Potro J.M.,Blake J.,19.0,90.0,2.0,0.0,Completed,1.2,5.41,1738.5873158462018,1524.8039379892857,0.773929878062148,6.0,0.0,23.0,3.0,0.0,1.0,0.0
1829,43.0,Los Angeles,Farmers Classic,2011-07-28,ATP250,Outdoor,Hard,2nd Round,3.0,Kunitsyn I.,Sweeting R.,60.0,65.0,2.0,0.0,Completed,2.14,1.81,1499.567976535682,1510.2314353827285,0.4846588659138596,15.0,0.0,7.0,3.0,1.0,1.0,0.0
1830,42.0,Gstaad,Allianz Suisse Open,2011-07-28,ATP250,Outdoor,Clay,2nd Round,3.0,Granollers M.,Andreev I.,45.0,78.0,2.0,0.0,Completed,1.88,2.02,1516.4243042495623,1466.785651394952,0.5709536444434552,14.0,0.0,2.0,3.0,0.0,1.0,1.0
1831,43.0,Los Angeles,Farmers Classic,2011-07-29,ATP250,Outdoor,Hard,2nd Round,3.0,Fish M.,Muller G.,9.0,71.0,2.0,0.0,Completed,1.17,5.95,1683.9270516958416,1577.235636825804,0.6488903434437581,5.0,0.0,24.0,3.0,0.0,1.0,0.0
1832,43.0,Los Angeles,Farmers Classic,2011-07-29,ATP250,Outdoor,Hard,Quarterfinals,3.0,Harrison R.,Lu Y.H.,94.0,76.0,2.0,1.0,Completed,1.97,1.95,1522.0123883548201,1499.3958190851904,0.5325019639870552,14.0,0.0,15.0,3.0,0.0,1.0,0.0
1833,44.0,Umag,Studena Croatia Open,2011-07-29,ATP250,Outdoor,Clay,Quarterfinals,3.0,Dolgopolov O.,Ramos A.,26.0,82.0,2.0,0.0,Completed,1.47,2.95,1516.8068285751128,1541.1458382347137,0.46503053458993465,16.0,0.0,1.0,3.0,0.0,1.0,0.0
1834,44.0,Umag,Studena Croatia Open,2011-07-29,ATP250,Outdoor,Clay,Quarterfinals,3.0,Fognini F.,Starace P.,38.0,54.0,2.0,1.0,Completed,1.66,2.39,1541.2958940728904,1508.9680989237465,0.5463896380296208,17.0,0.0,15.0,3.0,0.0,1.0,1.0
1835,44.0,Umag,Studena Croatia Open,2011-07-29,ATP250,Outdoor,Clay,Quarterfinals,3.0,Ferrero J.C.,Berlocq C.,73.0,83.0,2.0,0.0,Completed,1.38,3.45,1597.565873658198,1493.6649882527388,0.6452218564349291,5.0,0.0,66.0,3.0,1.0,1.0,0.0
1836,42.0,Gstaad,Allianz Suisse Open,2011-07-29,ATP250,Outdoor,Clay,Quarterfinals,3.0,Almagro N.,Lopez F.,10.0,24.0,2.0,0.0,Completed,1.47,2.96,1679.0520260660749,1651.7481291321135,0.5392127747018906,20.0,0.0,118.0,3.0,0.0,1.0,0.0
